X,Y,Theta(orientation), Psi(Steering_angle)
7.5907975809836,-1.44673099974064,13.0090971738349,-0.785398163397448
8.31800792606491,-1.27351594353648,12.7256755690438,0.114601836602565
8.85664869818855,-1.12978883757617,13.0076154349683,0.78539816339743
8.85664869818932,-1.12978883757581,13.0076154349691,0.785398163397448
9.02054292806792,-1.03226923379307,13.1986184959726,0.785398163397448
9.16294313420181,-0.905408786834735,13.389621556976,0.785398163397448
9.36351444961261,-0.583021077134005,13.7716276789828,0.785398163397448
9.41186065307097,-0.413001360526389,13.9486184959726,0.785398163397448
9.4415198890994,-0.164858285214113,14.0430923642363,-0.114601836602549
9.45605070273955,0.582415888805882,14.3264685203716,0.785398163396425
9.45605070273939,0.58241588880672,14.3264685203725,0.785398163397448
9.06426699477025,1.20138892466667,15.0764685203725,0.785398163397448
8.35568720399167,1.38722964424099,15.8264685203725,0.785398163397448
7.71055102071756,1.04021178017312,16.5764685203725,0.785398163397448
7.56277297850151,0.838676903920854,16.6709423886362,-0.114601836602549
7.45129698749737,0.689437741025043,16.576962433328,-0.785398163397446
7.45129698749719,0.689437741024826,16.5769624333278,-0.785398163397448
7.40867415268073,0.64215667487226,16.5132947463266,-0.785398163397448
7.26559492204758,0.515903540425193,16.360631378785,-0.556194490193373
6.9442376475783,0.30988976710625,16.2284731072163,-0.0977871437852214
6.79047644344672,0.222236050054163,16.2299667830249,0.114601836602564
6.57081905437345,0.10306089477756,16.1355080643129,-0.785398163397432
6.57081905437319,0.103060894777442,16.1355080643126,-0.785398163397448
6.48798644406985,0.0696994953632411,16.0461798550898,-0.785398163397448
6.40250794434343,0.0438605637858737,15.956851645867,-0.785398163397448
6.33279470181328,0.0287671254092037,15.8855080643129,-0.785398163397448
5.58560706904676,0.0521975144333957,15.6020864595217,0.114601836602549
5.0281258771553,0.054663902276548,15.8840263254462,0.785398163397446
5.02812587715446,0.0546639022763983,15.8840263254471,0.785398163397448
4.84440219548135,0.00350727512106434,16.0750293864505,0.785398163397448
4.67373142580843,-0.081597836879816,16.2660324474539,0.785398163397448
4.39567822450757,-0.340149775913362,16.6480385694607,0.785398163397448
4.30446240504962,-0.491555633477789,16.8250293864505,0.785398163397448
4.21080541219741,-0.72325160624621,16.9195032547142,-0.114601836602549
4.13946958422539,-0.895328402938106,16.8255232994061,-0.785398163397446
4.13946958422526,-0.895328402938362,16.8255232994058,-0.785398163397448
4.1097882395472,-0.951642016234051,16.7618556124046,-0.785398163397448
4.07658409657583,-1.00595306625015,16.6981879254035,-0.785398163397448
4.00015934564786,-1.10769616496074,16.5708525514012,-0.785398163397448
3.96049734427203,-1.15136028071282,16.5118556124046,-0.785398163397448
3.76643645229742,-1.30793462969204,16.2618556124046,-0.785398163397448
3.06293080594601,-1.5607550150267,15.9784340076135,0.114601836602565
2.54355947272375,-1.76335012999399,16.260373873538,0.78539816339743
2.54355947272302,-1.76335012999444,16.2603738735389,0.785398163397448
2.39149541792462,-1.87844971708193,16.4513769345423,0.785398163397448
2.34583052696865,-1.92280531737626,16.5022647237228,0.556194490193341
2.25913740320558,-2.01605726255214,16.5463174809124,0.0977871437851254
2.21972189992106,-2.05995550945398,16.5458195889762,-0.114601836602549
2.0904928529945,-2.19411615100974,16.451839633668,-0.785398163397446
2.09049285299429,-2.19411615100993,16.4518396336677,-0.785398163397448
2.04230271352378,-2.23570840656463,16.3881719466666,-0.785398163397448
1.99156391818417,-2.27415030963666,16.3245042596655,-0.785398163397448
1.88327227048278,-2.34097335751501,16.1971688856632,-0.785398163397448
1.83040791548174,-2.36714565829031,16.1381719466666,-0.785398163397448
1.10108631682721,-2.5312442488543,15.8547503418754,0.114601836602565
0.560688634152973,-2.66821762926818,16.1366902078,0.785398163397447
0.560688634151419,-2.66821762926889,16.1366902078017,0.785398163397448
0.395586538109871,-2.76367803777312,16.3276932688042,0.785398163397448
0.344798398231306,-2.80206119021178,16.3785810579846,0.556194490194396
0.247263171696064,-2.88390557041869,16.4226338151743,0.0977871437882909
0.202733102953493,-2.92260584119441,16.4221359232381,-0.114601836602565
0.0579400414791173,-3.03979881735371,16.3281559679299,-0.785398163397446
0.0579400414786547,-3.03979881735404,16.3281559679294,-0.785398163397448
0.00498685352468406,-3.07512819818347,16.2644882809285,-0.785398163397448
-0.164776040890893,-3.16226074018481,16.1118249133875,-0.556194490194364
-0.526968112497046,-3.28279735667879,15.9796666418184,-0.097787143788195
-0.697579046229129,-3.32988866480432,15.9811603176268,0.114601836602533
-1.21639611286197,-3.53389899236245,16.2631001835497,0.785398163395432
-1.21639611286342,-3.53389899236335,16.2631001835514,0.785398163397448
-1.36814580576649,-3.64941272493905,16.4541032445556,0.785398163397448
-1.49520625781358,-3.79163449976743,16.6451063055598,0.785398163397448
-1.65784004875831,-4.13472769115402,17.0271124275683,0.785398163397448
-1.6865509658069,-4.30914025568293,17.2041032445556,0.785398163397448
-1.68781757296898,-4.55904634167029,17.2985771128193,-0.114601836602565
-1.61732950182016,-5.30313052207383,17.5819532689538,0.785398163395401
-1.61732950181965,-5.30313052207546,17.5819532689555,0.785398163397448
-1.52631065765659,-5.53587550293314,17.6764271372192,-0.114601836602532
-1.46000520601668,-5.70995253012233,17.5824471819111,-0.785398163397446
-1.46000520601651,-5.70995253012287,17.5824471819105,-0.785398163397448
-1.44291220128393,-5.77127164992649,17.5187794949096,-0.785398163397448
-1.41294584175609,-5.95972200809173,17.3661161273686,-0.556194490194396
-1.41112765963937,-6.34144031635572,17.2339578557995,-0.0977871437882909
-1.41947759543724,-6.51823386992063,17.2354515316079,0.114601836602533
-1.43650934252007,-6.76755696512184,17.1409928128964,-0.785398163395433
-1.43650934252015,-6.76755696512241,17.1409928128959,-0.785398163397448
-1.69049698560431,-7.47064203739292,16.8575712081047,0.114601836602565
-1.86572377966988,-7.99987443721667,17.1395110740292,0.785398163397447
-1.86572377967012,-7.99987443721836,17.139511074031,0.785398163397448
-1.8740642320715,-8.19040482472347,17.3305141350335,0.785398163397448
-1.86902783644487,-8.25386612208293,17.3814019242138,0.556194490194396
-1.85250048001115,-8.38011377345137,17.4254546814035,0.0977871437882909
-1.84383037404895,-8.43847015478997,17.4249567894674,-0.114601836602565
-1.68011747163795,-9.16773548461699,17.7083329456036,0.785398163397416
-1.68011747163724,-9.16773548461854,17.7083329456053,0.785398163397448
-1.54485081200764,-9.38458861638305,17.964616117157,0.785398163397448
-1.35903269692494,-9.56007074672839,18.2208992887087,0.785398163397448
-1.15229322009159,-9.67569593726015,18.4583329456036,0.785398163397448
-0.419844677223238,-9.6875797498539,19.2083329456036,0.785398163397448
-0.192515665262695,-9.58377138589288,19.3028068138673,-0.114601836602532
0.453158171620757,-9.20729411956026,19.5861829700019,0.785398163395433
0.453158171622021,-9.20729411955911,19.5861829700036,0.785398163397448
0.626154091843092,-9.02694149913432,19.6806568382673,-0.114601836602532
1.08739094423489,-8.4388170210714,19.9640329944018,0.785398163395433
1.08739094423565,-8.43881702106987,19.9640329944035,0.785398163397448
1.14689559386653,-7.70869286065328,20.7140329944035,0.785398163397448
1.0580949209682,-7.47509256827327,20.8085068626673,-0.114601836602532
0.724416324311473,-6.80629631392201,21.0918830188018,0.785398163395433
0.724416324310412,-6.80629631392067,21.0918830188035,0.785398163397448
0.555699132166927,-6.62193480714,21.1863568870672,-0.114601836602532
-0.00117608794112856,-6.12341717963753,21.4697330432017,0.785398163395433
-0.00117608794260793,-6.12341717963668,21.4697330432035,0.785398163397448
-0.226007163891964,-6.01430419509918,21.5642069114672,-0.114601836602565
-0.927515005284586,-5.75639610261621,21.8475830676034,0.785398163397416
-0.927515005286274,-5.75639610261597,21.8475830676051,0.785398163397448
-1.1879506961545,-5.75301916247726,22.1087825338597,0.785398163397448
-1.44042470831822,-5.81701155252995,22.3699820001144,0.785398163397448
-1.64052921182302,-5.92442289571517,22.5975830676034,0.785398163397448
-1.83547534443077,-6.08078996861899,22.6920569358671,-0.114601836602565
-1.98181010510942,-6.1960521138763,22.5980769805589,-0.785398163397447
-1.98181010510989,-6.19605211387663,22.5980769805583,-0.785398163397448
-2.03522724037236,-6.23067602071321,22.5344092935575,-0.785398163397448
-2.09073908210204,-6.26183112771122,22.4707416065567,-0.785398163397448
-2.20713952679512,-6.31324452251008,22.343406232555,-0.785398163397448
-2.26308197748176,-6.33195472210343,22.2844092935575,-0.785398163397448
-3.0079779257255,-6.39494970586482,22.0009876887664,0.114601836602532
-3.25785374520037,-6.3911865886499,21.9065289700548,-0.785398163395433
-3.25785374520093,-6.39118658864985,21.9065289700543,-0.785398163397448
-3.50174498734095,-6.33929999539449,21.6565289700543,-0.785398163397448
-3.72521729279323,-6.22868677173618,21.4065289700543,-0.785398163397448
-4.24951197663563,-5.69581396685336,21.1231073652631,0.114601836602565
-4.40623321741037,-5.50115904423461,21.0286486465511,-0.785398163397416
-4.4062332174107,-5.50115904423414,21.0286486465505,-0.785398163397448
-4.45639828612329,-5.42134774282203,20.9343461205873,-0.785398163397448
-4.49882520502079,-5.33716737394127,20.8400435946242,-0.785398163397448
-4.52210605172004,-5.28036809594263,20.7786486465511,-0.785398163397448
-4.6333785302942,-4.54114094736038,20.4952270417599,0.114601836602565
-4.7311701488202,-3.9922983818393,20.7771669076845,0.785398163397447
-4.73117014882079,-3.9922983818377,20.7771669076862,0.785398163397448
-4.81452119513151,-3.82076414389083,20.9681699686887,0.785398163397448
-4.84915599959485,-3.76734942809789,21.0190577578691,0.556194490194396
-4.92378091013939,-3.66418574401791,21.0631105150587,0.0977871437882909
-4.95918165771027,-3.6169901398608,21.0626126231226,-0.114601836602565
-5.06566831279132,-3.46415095443494,20.968632667815,-0.785398163395431
-5.06566831279161,-3.46415095443445,20.9686326678144,-0.785398163397448
-5.09710167895698,-3.40879620074642,20.904964980813,-0.785398163397448
-5.12494942929023,-3.35155366354089,20.8412972938116,-0.785398163397448
-5.16945169018584,-3.23233978236528,20.7139619198088,-0.785398163397448
-5.18485068977283,-3.1753968269698,20.654964980813,-0.785398163397448
-5.21212786754735,-2.9275438218944,20.404964980813,-0.785398163397448
-5.04586840194624,-2.19871178926475,20.1215433760219,0.114601836602532
-4.96637813530022,-1.96178694101545,20.0270846573104,-0.785398163395433
-4.9663781353,-1.96178694101492,20.0270846573098,-0.785398163397448
-4.84285640037889,-1.74518237607152,19.7770846573098,-0.785398163397448
-4.66958583010297,-1.5658712887721,19.5270846573098,-0.785398163397448
-4.45733954930963,-1.43500237404579,19.2770846573098,-0.785398163397448
-4.21931400374045,-1.360712427157,19.0270846573098,-0.785398163397448
-3.97030846896093,-1.34762043718576,18.7770846573098,-0.785398163397448
-3.25214919485235,-1.55519114489974,18.4936630525187,0.114601836602532
-3.02014541954646,-1.64806920718154,18.3992043338071,-0.785398163395433
-3.02014541954594,-1.64806920718179,18.3992043338066,-0.785398163397448
-2.42923661354851,-2.10596125197375,18.1157827290154,0.114601836602565
-1.97953543072075,-2.43544601420589,18.3977225949383,0.785398163395431
-1.97953543071921,-2.43544601420664,18.39772259494,0.785398163397448
-1.80080263846274,-2.50197405853344,18.5887256559442,0.785398163397448
-1.73886776835664,-2.51669728536947,18.6396134451249,0.556194490192381
-1.61365536220531,-2.53979439195917,18.6836662023144,0.0977871437822478
-1.5554605977093,-2.54949013150742,18.6831683103781,-0.114601836602564
-1.37290106803495,-2.58652042231469,18.5891883550699,-0.785398163397415
-1.3729010680344,-2.58652042231484,18.5891883550694,-0.785398163397448
-1.31194242045136,-2.60485750357458,18.5255206680685,-0.785398163397448
-1.13666359058714,-2.68028198234241,18.3728573005274,-0.556194490194364
-0.813103664854848,-2.88281876199067,18.2406990289584,-0.097787143788195
-0.66816049661274,-2.98439218366119,18.2421927047668,0.114601836602564
-0.180508203053755,-3.25455251192638,18.5241325706913,0.785398163397446
-0.180508203052136,-3.25455251192693,18.5241325706931,0.785398163397448
0.00518589003229902,-3.29801623821295,18.7151356316956,0.785398163397448
0.0684827851322469,-3.30481363581503,18.766023420876,0.556194490194364
0.19560804305516,-3.31194047135213,18.8100761780657,0.097787143788195
0.254560841912176,-3.31422202504466,18.8095782861295,-0.114601836602533
0.440332250971854,-3.32794091305287,18.7155983308213,-0.785398163397446
0.440332250972417,-3.32794091305295,18.7155983308208,-0.785398163397448
0.503116324512091,-3.33844640561841,18.6519306438199,-0.785398163397448
0.68650562011407,-3.39117103415735,18.4992672762789,-0.556194490194396
1.03301836410344,-3.55129939174305,18.3671090047098,-0.0977871437882909
1.18961074052344,-3.63378884353582,18.3686026805182,0.114601836602533
1.40821748737408,-3.7548804470465,18.2741439618067,-0.785398163395433
1.40821748737455,-3.75488044704681,18.2741439618061,-0.785398163397448
1.93739638080062,-4.2829032121256,17.990722357015,0.114601836602565
2.09590326631746,-4.47610687009676,17.896263638303,-0.785398163397416
2.39293332684507,-5.16211815632466,17.6128420335118,0.114601836602597
2.62813450100937,-5.6675603093467,17.8947818994347,0.785398163395432
2.62813450101036,-5.66756030934809,17.8947818994364,0.785398163397448
2.75266782498443,-5.81200006471248,18.0857849604406,0.785398163397448
2.90235741727237,-5.93017120192637,18.2767880214449,0.785398163397448
3.2547107815301,-6.07162718316858,18.6587941434534,0.785398163397448
3.43054716508329,-6.08967228339658,18.8357849604407,0.785398163397448
3.68006725962363,-6.07573031338499,18.9302588287044,-0.114601836602565
3.86613912859707,-6.06698480659991,18.8362788733962,-0.785398163397447
3.86613912859764,-6.06698480659992,18.8362788733956,-0.785398163397448
3.92973130302905,-6.06985545380275,18.7726111863948,-0.785398163397448
4.11813420019114,-6.10011877379393,18.6199478188537,-0.556194490194396
4.48140424024075,-6.21736659105503,18.4877895472847,-0.0977871437882909
4.64678843633441,-6.28040427575551,18.4892832230931,0.114601836602565
5.18570668341239,-6.42308743996242,18.7712230890176,0.785398163397446
5.18570668341409,-6.42308743996256,18.7712230890193,0.785398163397448
5.37639142789858,-6.41981330954458,18.9622261500219,0.785398163397448
5.56298686422263,-6.38039840307325,19.1532292110244,0.785398163397448
5.89715844772901,-6.20014291575808,19.5352353330295,0.785398163397448
6.02354144928783,-6.07656542451438,19.7122261500219,0.785398163397448
6.26308307141026,-5.38429242618013,20.4622261500219,0.785398163397448
5.96647290176704,-4.71448312479957,21.2122261500219,0.785398163397448
5.77684282976934,-4.55170999464176,21.3067000182856,-0.114601836602565
5.63657584320414,-4.42913594848142,21.2127200629774,-0.785398163397447
5.63657584320374,-4.42913594848102,21.2127200629768,-0.785398163397448
5.59269658452078,-4.38301853396424,21.149052375976,-0.785398163397448
5.55184043555728,-4.33420275417789,21.0853846889751,-0.785398163397448
5.47984677565714,-4.22927747779668,20.9580493149734,-0.785398163397448
5.45114277523987,-4.17774389925127,20.899052375976,-0.785398163397448
5.25188507660029,-3.45723386377506,20.6156307711848,0.114601836602565
5.20951196586432,-3.21094824564796,20.5211720524728,-0.785398163397416
5.29014516080276,-2.46775471125527,20.2377504476817,0.114601836602597
5.34162889143663,-2.22321123518259,20.1432917289696,-0.785398163397384
5.69077543942346,-1.56220062277311,19.8598701241785,0.114601836602629
5.82885153142796,-1.3539049698505,19.7654114054665,-0.785398163397384
6.3972460027164,-0.868347489527333,19.4819898006754,0.114601836602597
6.60243158264033,-0.725690684568812,19.3875310819634,-0.785398163397416
6.60243158264082,-0.725690684568521,19.3875310819628,-0.785398163397448
6.68557039187677,-0.681257404801487,19.2932285559996,-0.785398163397448
6.77252376244421,-0.644850134936939,19.1989260300365,-0.785398163397448
6.83081844891452,-0.62561773171904,19.1375310819634,-0.785398163397448
